Gateway Name	Gateway SN	Gateway IP Address	Gateway MAC Address	Device Name	Device Local ID	Device Type ID	Device Type Name	Logging Interval	Historical Intervals
Lo Echevers 400	DN20062SE000100	192.168.78.5	00:80:67:FA:58:70	Colo Colo_BetterComerce	17	10000	iEM3250	15	2943

			Topic ID1	Topic ID2	Topic ID3	Topic ID4	Topic ID5	Topic ID6	Topic ID7	Topic ID8	Topic ID9	Topic ID10	Topic ID11	Topic ID12	Topic ID13	Topic ID14	Topic ID15	Topic ID16	Topic ID17	Topic ID18	Topic ID19	Topic ID20	Topic ID21	Topic ID22
0	-240	06-24-2026 01:45:00	50,03407287597656	1,8548063039779663	9,705631256103516	0,968438982963562	391,4281005859375	391,0445556640625	393,5390930175781	392,00390625	226,86769104003906	225,2909393310547	226,8116912841797	226,20208740234375	0,9999449849128723	284,4521999359131	2125,3466606140137	146,32876217365265	2556,1275482177734	164499144	164499145	56180454	51463809	56854904
0	-240	06-24-2026 02:00:00	49,981536865234375	1,9206067323684692	7,611783504486084	1,1324706077575684	389,19012451171875	389,0849304199219	391,3031311035156	389,859375	225,55772399902344	224,1465301513672	225,5521240234375	225,08544921875	1	309,3346059322357	1642,6771879196167	207,0549875497818	2159,066915512085	164499808	164499809	56180546	51464324	56854962
0	-240	06-24-2026 02:15:00	50,05482482910156	1,8739567995071411	8,898538589477539	1,1740542650222778	390,3854064941406	390,2187194824219	392,6636047363281	391,0892333984375	226,3451385498047	224,74066162109375	226,3001251220703	225,79530334472656	0,9923840165138245	289,51770067214966	1943,4030055999756	223,70748221874237	2456,6280841827393	164500409	164500410	56180615	51464797	56855021
0	-240	06-24-2026 02:30:00	50,048824310302734	1,845700740814209	9,50490665435791	0,9513740539550781	391,2626037597656	390,9320373535156	393,32537841796875	391,8399963378906	226,7540740966797	225,2244110107422	226,70794677734375	226,20770263671875	0,9999600052833557	282,7298641204834	2083,3258628845215	146,5665102005005	2512,622356414795	164501021	164501022	56180686	51465297	56855060
0	-240	06-24-2026 02:45:00	50,088623046875	1,811065435409546	9,752361297607422	1,140059232711792	393,2695007324219	393,0358581542969	395,3249206542969	393,8767395019531	227,869384765625	226,44265747070313	227,90260314941406	227,40489196777344	0,9995430111885071	299,03340339660645	2147,9580402374268	216,41431748867035	2663,405656814575	164501665	164501666	56180775	51465792	56855121
0	-240	06-24-2026 03:00:00	50,016151428222656	1,8276160955429077	8,660029411315918	0,9703100323677063	392,4336853027344	392,3127136230469	394,3259582519531	393,0241394042969	227,34420776367188	226,02450561523438	227,36875915527344	226,91249084472656	1	282,86510705947876	1904,286503791809	151,44649147987366	2338,5982513427734	164502307	164502307	56180848	51466304	56855178
0	-240	06-24-2026 03:15:00	50,076416015625	1,695327639579773	9,26439094543457	1,125756859779358	393,1590881347656	392,9736633300781	395,3765869140625	393,83642578125	227,8638153076172	226,3771209716797	227,9037628173828	227,38157653808594	0,9996709823608398	279,25315499305725	2040,1995182037354	210,94031631946564	2530,393123626709	164502937	164502937	56180936	51466785	56855238
0	-240	06-24-2026 03:30:00	50,005271911621094	1,9525402784347534	9,20186996459961	3,398425817489624	394,5274963378906	394,4344177246094	396,5370788574219	395,1663513183594	228,60284423828125	227,2137451171875	228,6312255859375	228,14927673339844	0,9994320273399353	349,69937801361084	2021,9721794128418	763,5449767112732	3135,21671295166	164503911	164503912	56181195	51467261	56855479
0	-240	06-24-2026 03:45:00	50,052978515625	3,62025785446167	7,504702091217041	0,9739335775375366	393,6178894042969	393,52410888671875	395,7628479003906	394,3016052246094	228,10238647460938	226,73355102539063	228,11441040039063	227,6501007080078	0,9999769926071167	766,674816608429	1636,3526582717896	149,99927580356598	2553,0269145965576	164504522	164504523	56181278	51467739	56855528
0	-240	06-24-2026 04:00:00	50,028743743896484	1,688769817352295	9,26845645904541	1,0359528064727783	394,071533203125	393,8494873046875	396,0819396972656	394,6676330566406	228,32130432128906	226,9378204345703	228,32530212402344	227,86146545410156	0,9998109936714172	276,8976390361786	2045,9814071655273	163,94776105880737	2486,8268966674805	164505181	164505181	56181368	51468240	56855595
0	-240	06-24-2026 04:15:00	50,025848388671875	1,6875193119049072	9,407383918762207	1,038055419921875	393,6076965332031	393,4425354003906	395,6858825683594	394,245361328125	228,0602264404297	226,6612548828125	228,131591796875	227,61769104003906	0,9996880292892456	281,3946604728699	2074,352979660034	166,3910448551178	2522,138833999634	164505763	164505764	56181435	51468703	56855648
0	-240	06-24-2026 04:30:00	49,992218017578125	1,8499600887298584	7,872988700866699	0,9634513258934021	393,89605712890625	393,4958190917969	395,8643493652344	394,4187316894531	228,25048828125	226,767333984375	228,1353302001953	227,71771240234375	1	286,02996468544006	1721,1555242538452	146,6679573059082	2153,853416442871	164506393	164506394	56181525	51469194	56855698
0	-240	06-24-2026 04:45:00	49,975059509277344	1,858089804649353	8,789490699768066	0,9755735993385315	393,66436767578125	393,632568359375	395,6095886230469	394,3021545410156	228,05801391601563	226,7724609375	228,12066650390625	227,650390625	0,9999939799308777	289,67350721359253	1931,580662727356	147,84705638885498	2369,101047515869	164506984	164506985	56181596	51469674	56855738
0	-240	06-24-2026 05:00:00	50,21475601196289	3,505747079849243	9,476618766784668	1,26410973072052	394,55389404296875	394,224609375	396,3874206542969	395,0552978515625	228,5228729248047	227,25230407714844	228,48094177246094	228,0853729248047	0,9929429888725281	754,7147870063782	2091,6457176208496	246,11274898052216	3092,473268508911	164507619	164507619	56181673	51470179	56855790
0	-240	06-24-2026 05:15:00	50,091278076171875	1,6973528861999512	8,859792709350586	1,3392053842544556	393,2901916503906	392,8766174316406	395,25714111328125	393,8079833984375	227,89349365234375	226,41261291503906	227,78945922851563	227,3651885986328	0,9888499975204468	280,82141280174255	1937,6388788223267	267,8483724594116	2486,3085746765137	164508237	164508237	56181756	51470648	56855856
19	-240	06-24-2026 05:30:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
19	-240	06-24-2026 05:45:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
0	-240	06-24-2026 06:00:00	50,111568450927734	1,8630470037460327	8,36929988861084	0,968485414981842	393,40008544921875	393,06982421875	395,6771545410156	394,0490417480469	228,10354614257813	226,4249725341797	227,98397827148438	227,504150390625	0,9999849796295166	290,8414304256439	1823,873519897461	146,81243896484375	2261,5272998809814	164510136	164510136	56182001	51472117	56856041
0	-240	06-24-2026 06:15:00	50,061180114746094	1,863247036933899	7,794648170471191	0,9520460963249207	393,0271911621094	392,809814453125	395,2721862792969	393,7030944824219	227,8417510986328	226,2982177734375	227,77357482910156	227,30450439453125	0,9999989867210388	288,8770401477814	1700,0831365585327	146,0637003183365	2135,023832321167	164510718	164510719	56182070	51472580	56856092
0	-240	06-24-2026 06:30:00	50,04171371459961	15,277420997619629	13,607194900512695	14,036689758300781	392,0936279296875	392,2845458984375	394,5078125	392,9620056152344	227,26351928710938	225,8975372314453	227,46926879882813	226,8767852783203	0,9801949858665466	3080,998182296753	2988,255262374878	3152,359962463379	9221,612930297852	164511722	164511724	56182312	51473129	56856303
0	-240	06-24-2026 06:45:00	49,992034912109375	1,8610844612121582	9,682500839233398	0,9561878442764282	391,2608947753906	391,15386962890625	393,87506103515625	392,08544921875	226,9293212890625	225,16160583496094	226,95652770996094	226,3706817626953	0,999862015247345	287,5601649284363	2120,8488941192627	147,70877361297607	2556,1180114746094	164512716	164512717	56182524	51473704	56856512
0	-240	06-24-2026 07:00:00	50,02241516113281	1,8049639463424683	8,452920913696289	0,9271766543388367	390,894775390625	390,6520690917969	393,5115966796875	391,6861572265625	226,68780517578125	225,05224609375	226,680908203125	226,1929168701172	0,999891996383667	277,0005464553833	1838,9934301376343	144,51150596141815	2260,505437850952	164513366	164513366	56182616	51474223	56856551
0	-240	06-24-2026 07:15:00	50,00019454956055	1,7929010391235352	7,722135543823242	1,0929261445999146	389,9044494628906	389,5590515136719	392,4012451171875	390,62158203125	226,0638885498047	224,56312561035156	225,95118713378906	225,52606201171875	0,9999070167541504	281,2894582748413	1671,7722415924072	204,09061014652252	2157,1524143218994	164513962	164513963	56182684	51474698	56856604
0	-240	06-24-2026 07:30:00	50,03925704956055	1,834046483039856	9,237090110778809	1,2016887664794922	387,79150390625	387,3609924316406	390,42449951171875	388,525634765625	224,97943115234375	223,16659545898438	224,80120849609375	224,3157501220703	0,9928020238876343	280,0092399120331	2004,2853355407715	236,14263534545898	2520,437240600586	164514597	164514598	56182756	51475194	56856671
0	-240	06-24-2026 07:45:00	50,173866271972656	17,74024772644043	23,053918838500977	16,20052146911621	386,67327880859375	386,3539123535156	388,9436340332031	387,3236083984375	224,1182861328125	222,70228576660156	224,050048828125	223,62353515625	0,9907040596008301	3627,044200897217	4924,1533279418945	3328,493595123291	11879,690170288086	164517404	164517408	56183558	51476280	56857589
0	-240	06-24-2026 08:00:00	49,96053695678711	26,73006820678711	23,767044067382813	25,386272430419922	384,0387878417969	383,7254333496094	386,1626281738281	384,6423034667969	222,66983032226563	221,10379028320313	222,45376586914063	222,0758056640625	0,9965140223503113	5651,085376739502	5036,150932312012	5264,695644378662	15951,932907104492	164521078	164521083	56184702	51477551	56858849
0	-240	06-24-2026 08:15:00	49,9524040222168	30,638702392578125	24,30198860168457	15,522181510925293	389,8883056640625	389,3335266113281	392,0250549316406	390,4156188964844	225,91517639160156	224,56690979003906	225,74598693847656	225,40936279296875	0,9930700063705444	6664,462089538574	5231,988906860352	3205,0187587738037	15101,469993591309	164525004	164525009	56186279	51478773	56859975
0	-240	06-24-2026 08:30:00	50,043582916259766	40,34934997558594	24,318828582763672	27,0931453704834	388,4844970703125	388,8425598144531	391,13525390625	389,4874267578125	225,01295471191406	224,26019287109375	225,3497772216797	224,8743133544922	0,9968010187149048	8865,592956542969	5216,953754425049	5804,883003234863	19887,428283691406	164529268	164529273	56188216	51480101	56860973
0	-240	06-24-2026 08:45:00	49,92143630981445	32,251914978027344	31,218103408813477	15,679006576538086	389,9422607421875	390,0728759765625	392,8834533691406	390,9661865234375	225,94845581054688	224,89317321777344	226,3419952392578	225,7278594970703	0,9949259757995605	7053,904056549072	6861,125946044922	3264,0318870544434	17179,061889648438	164533239	164533244	56189984	51481395	56861882
0	-240	06-24-2026 09:00:00	50,12086868286133	32,565093994140625	25,963891983032227	24,37923240661621	388,6656799316406	388,27532958984375	390,13397216796875	389,3376159667969	224,9153289794922	223,86160278320313	225,1395721435547	224,61622619628906	0,9882950782775879	7104,453086853027	5186,524868011475	4951,266765594482	17671,676635742188	164537726	164537735	56191871	51482989	56862894
0	-240	06-24-2026 09:15:00	50,016136169433594	40,98020553588867	23,35736656188965	32,551021575927734	388,8257751464844	389,1140441894531	391,68048095703125	389,8734436035156	225,3085479736328	224,308837890625	225,6782684326172	225,0985565185547	0,9994099736213684	9011,547088623047	5022,881984710693	6795,2423095703125	20829,67185974121	164542091	164542097	56193689	51484239	56864186
0	-240	06-24-2026 09:30:00	50,008853912353516	34,29401779174805	22,711467742919922	31,98681640625	387,8597717285156	387,6183166503906	390,0131530761719	388,4970703125	224,9263916015625	223,53953552246094	224,4431915283203	224,44017028808594	0,9893029928207397	7486,75537109375	4871,442794799805	6775,078296661377	19133,275985717773	164546723	164546729	56195605	51485502	56865644
0	-240	06-24-2026 09:45:00	50,065345764160156	32,78392028808594	22,107540130615234	24,796749114990234	385,9015197753906	385,7713928222656	388,2475891113281	386,6401672363281	223,7400665283203	222,42181396484375	223,5312957763672	223,23106384277344	0,9468140602111816	7088,207721710205	4704,166412353516	5001,875400543213	16794,248580932617	164550980	164550985	56197356	51486733	56866915
0	-240	06-24-2026 10:00:00	49,9439811706543	34,5833625793457	22,12736701965332	24,369979858398438	386,215576171875	387,37762451171875	389,04327392578125	387,1405334472656	223,97000122070313	223,4165802001953	224,55322265625	223,63922119140625	0,9477639198303223	7522,01509475708	4705,340385437012	4893,16463470459	17120,521545410156	164555476	164555481	56199164	51488046	56868294
0	-240	06-24-2026 10:15:00	50,083343505859375	32,652809143066406	30,71071434020996	24,749835968017578	386,6954040527344	386,1463928222656	388,98883056640625	387,27685546875	224,16421508789063	222,6780548095703	223,95338439941406	223,5985565185547	0,9584989547729492	7104,900360107422	6685,293197631836	4999,658584594727	18789,852142333984	164560466	164560466	56201134	51489618	56869737
0	-240	06-24-2026 10:30:00	50,08067321777344	26,662132263183594	29,951101303100586	24,529329299926758	385,8695983886719	385,79022216796875	388,9218444824219	386,8605651855469	223,8845672607422	222,15464782714844	224,0354461669922	223,19329833984375	0,9479670524597168	5650,914192199707	6499,652862548828	4928,5993576049805	17079,166412353516	164564987	164564991	56202892	51491128	56870990
0	-240	06-24-2026 10:45:00	50,01496887207031	33,674869537353516	23,133522033691406	24,245426177978516	384,5220031738281	384,5332946777344	386,8356628417969	385,2969970703125	222,8649139404297	221,7726287841797	222,7300262451172	222,4558563232422	0,9459609985351563	7237,237453460693	4926,020622253418	4847,07498550415	17010,332107543945	164569573	164569578	56204685	51492608	56872303
0	-240	06-24-2026 11:00:00	50,1828498840332	39,65909194946289	21,310272216796875	24,069608688354492	384,9345703125	385,1898193359375	387,26080322265625	385,7950744628906	223,0672149658203	222,16427612304688	222,9993438720703	222,7436065673828	0,9518970251083374	8612,815856933594	4526,464939117432	4817,772388458252	17957,05223083496	164574580	164574580	56206733	51494118	56873752
0	-240	06-24-2026 11:15:00	49,84390640258789	35,20543670654297	21,63693618774414	32,437374114990234	383,3770446777344	383,683837890625	385,85107421875	384,3039855957031	222,26771545410156	221,02134704589844	222,35643005371094	221,8818359375	0,9992619752883911	7563,078880310059	4564,486026763916	6668,143272399902	18795,70770263672	164579313	164579318	56208525	51495599	56875211
0	-240	06-24-2026 11:30:00	49,901485443115234	33,52428436279297	21,865310668945313	23,552616119384766	384,3806457519531	384,4761047363281	387,095703125	385,3174743652344	222,92425537109375	221,6316680908203	222,84661865234375	222,43634033203125	0,9861850738525391	7216,242790222168	4625,696182250977	4721,526145935059	16563,465118408203	164583740	164583744	56210354	51496840	56876569
0	-240	06-24-2026 11:45:00	50,00271987915039	33,635921478271484	22,360368728637695	23,196727752685547	384,9522399902344	384,8602294921875	387,312255859375	385,708251953125	223,08822631835938	222,08773803710938	222,9041748046875	222,69337463378906	0,9872729778289795	7253,1561851501465	4741,634368896484	4668,037414550781	16662,82844543457	164587884	164587889	56212116	51498061	56877734
0	-240	06-24-2026 12:00:00	49,91617202758789	32,92924499511719	21,88189125061035	23,05057144165039	384,59625244140625	384,795654296875	387,3954772949219	385,5957946777344	222,96376037597656	221,95399475097656	222,9678192138672	222,62852478027344	0,9886889457702637	7114,076614379883	4624,637603759766	4665,661334991455	16404,375076293945	164592092	164592096	56213867	51499330	56878918
0	-240	06-24-2026 12:15:00	49,93422317504883	43,24879837036133	21,910730361938477	32,76203918457031	385,1389465332031	385,5865173339844	388,289306640625	386,3382568359375	223,29855346679688	222,3531036376953	223,5213623046875	223,05767822265625	0,9985899925231934	9447,704315185547	4641,206741333008	6929,897785186768	21018,808364868164	164596752	164596752	56215776	51500547	56880452
0	-240	06-24-2026 12:30:00	49,965511322021484	32,77889633178711	23,06072425842285	21,05799102783203	387,74444580078125	388,4482727050781	390,87969970703125	389,024169921875	224,7896270751953	223,92222595214844	225,11172485351563	224,6078643798828	0,9909720420837402	7149,606227874756	4950,260162353516	4335,371971130371	16435,237884521484	164600868	164600873	56217524	51501799	56881569
0	-240	06-24-2026 12:45:00	50,0750617980957	32,9415283203125	23,562528610229492	18,766765594482422	388,711669921875	389,2361755371094	391,97296142578125	389,9736328125	225,4053955078125	224,27157592773438	225,789306640625	225,1480255126953	0,9927949905395508	7210,803031921387	5065,369129180908	3893,5256004333496	16169,698715209961	164604876	164604881	56219273	51503046	56882580
0	-240	06-24-2026 13:00:00	49,87540054321289	32,89786148071289	24,930213928222656	22,48529624938965	387,7945556640625	387,82501220703125	390,92425537109375	388,8479309082031	224,84078979492188	223,69578552246094	224,9822235107422	224,5062713623047	0,9931700229644775	7160,269260406494	5363,516330718994	4770,262241363525	17294,048309326172	164609662	164609667	56221237	51504309	56884140
19	-240	06-24-2026 13:15:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
19	-240	06-24-2026 13:30:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
19	-240	06-24-2026 13:45:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
19	-240	06-24-2026 14:00:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
0	-240	06-24-2026 14:15:00	50,0723876953125	39,85158920288086	21,572092056274414	24,80555534362793	388,07427978515625	388,1128234863281	391,078125	389,0884094238281	224,9647674560547	223,69009399414063	225,27334594726563	224,6427459716797	0,9974439740180969	8764,076232910156	4608,560085296631	5226,831436157227	18599,468231201172	164630991	164630996	56230518	51510600	56889897
19	-240	06-24-2026 14:30:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
19	-240	06-24-2026 14:45:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
0	-240	06-24-2026 15:00:00	49,98273849487305	32,784454345703125	23,377723693847656	23,35526466369629	388,2021179199219	387,8246154785156	390,95880126953125	388,9952087402344	225,25465393066406	223,5340576171875	224,97740173339844	224,5886993408203	0,9937889575958252	7134,571552276611	5023,996829986572	5046,7023849487305	17205,270767211914	164643237	164643237	56235916	51514261	56893084
0	-240	06-24-2026 15:15:00	50,09196472167969	25,80304718017578	31,539155960083008	15,453100204467773	388,8096923828125	388,7361755371094	392,1109313964844	389,8856201171875	225,4106903076172	223,94862365722656	225,95005798339844	225,10313415527344	0,9593150615692139	5561,707019805908	6906,624317169189	3188,9829635620117	15657,31430053711	164647597	164647602	56237722	51515676	56894223
0	-240	06-24-2026 15:30:00	49,999149322509766	25,42110252380371	22,447195053100586	15,844029426574707	389,3059997558594	388,99078369140625	392,1166076660156	390,1754455566406	225,823486328125	224,1649932861328	225,6744842529297	225,26988220214844	0,9915519952774048	5464,913845062256	4819,678783416748	3265,0928497314453	13549,68547821045	164651276	164651280	56239104	51517146	56895048
0	-240	06-24-2026 15:45:00	50,127296447753906	25,596284866333008	21,69843864440918	15,575377464294434	387,3028869628906	387,46044921875	390,54669189453125	388,4034118652344	224,63433837890625	223,35089111328125	224,87579345703125	224,247802734375	0,9452500343322754	5473,771095275879	4623,222351074219	3214,994430541992	13311,98787689209	164655128	164655132	56240702	51518353	56896096
0	-240	06-24-2026 16:00:00	50,0444221496582	25,457847595214844	21,347023010253906	15,691267013549805	387,2861328125	387,2064208984375	390,0629577636719	388,1851806640625	224,6012420654297	223,08355712890625	224,6778106689453	224,12086486816406	0,9904930591583252	5438,445568084717	4548,1133460998535	3200,8614540100098	13187,419891357422	164658672	164658672	56242088	51519575	56897032
19	-240	06-24-2026 16:15:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
19	-240	06-24-2026 16:30:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
0	-240	06-24-2026 16:45:00	49,91279602050781	35,0279541015625	23,773880004882813	27,827638626098633	393,4769592285156	393,41326904296875	396,4250793457031	394,4384460449219	228,24319458007813	226,46763610839844	228,48086547851563	227,86851501464844	0,9967129826545715	7740,450382232666	5187,111854553223	6060,907363891602	18988,47007751465	164670831	164670837	56247133	51523268	56900453
0	-240	06-24-2026 17:00:00	49,928924560546875	25,109556198120117	23,01337432861328	18,93520164489746	392,1172180175781	391,8266296386719	395,1163330078125	393,0200500488281	227,47401428222656	225,6476287841797	227,61424255371094	226,91197204589844	0,9943299293518066	5487,155437469482	4983,024120330811	4061,875820159912	14532,054901123047	164675478	164675482	56249027	51524535	56901939
0	-240	06-24-2026 17:15:00	50,0629768371582	33,78938293457031	21,828168869018555	28,26375961303711	398,4591979980469	398,34613037109375	401,1168212890625	399,307373046875	231,07574462890625	229,39976501464844	231,14895629882813	230,57403564453125	0,9974859952926636	7596,22049331665	4809,966564178467	6260,864734649658	18667,051315307617	164679992	164679997	56250851	51525760	56903403
0	-240	06-24-2026 17:30:00	49,96882629394531	26,2246150970459	25,574338912963867	28,785078048706055	393,9725646972656	393,6464538574219	396,7025146484375	394,7738342285156	228,52989196777344	226,707275390625	228,53225708007813	227,9328155517578	0,898402988910675	4796,626091003418	5283,994674682617	6221,169471740723	16301,790237426758	164685559	164685563	56252786	51527501	56905295
0	-240	06-24-2026 17:45:00	50,02650833129883	16,19042205810547	18,312963485717773	20,147789001464844	395,6767272949219	395,203125	398,53765869140625	396,4725036621094	229,6607666015625	227,65711975097656	229,39291381835938	228,9036102294922	0,7885270118713379	2778,0725955963135	3626,953363418579	3404,489755630493	9809,515953063965	164688477	164688479	56253707	51528410	56906385
0	-240	06-24-2026 18:00:00	49,93959426879883	15,735992431640625	17,57712745666504	19,432817459106445	393,3125305175781	392,2366027832031	396,1763916015625	393,9085388183594	228,37342834472656	226,126953125	227,76995849609375	227,42344665527344	0,7946879863739014	2714,755058288574	3479,111433029175	3301,1913299560547	9495,058059692383	164690975	164690978	56254429	51529313	56907259
0	-240	06-24-2026 18:15:00	50,041934967041016	15,72553539276123	17,63257598876953	19,76358413696289	394,74713134765625	397,6980895996094	399,9026184082031	397,4492492675781	229,3551483154297	228,01683044433594	231,03067016601563	229,522216796875	0,7953299880027771	2723,7048149108887	3517,7948474884033	3411,8480682373047	9653,347969055176	164693361	164693361	56255106	51530179	56908100
0	-240	06-24-2026 18:30:00	49,91416931152344	15,370157241821289	16,678823471069336	19,025876998901367	394,8797302246094	393,90704345703125	398,1681823730469	395,6516418457031	229,41122436523438	226,97840881347656	228,89993286132813	228,4298553466797	0,8037440180778503	2690,964698791504	3349,7118949890137	3283,775568008423	9324,45240020752	164695800	164695803	56255817	51531045	56908961
0	-240	06-24-2026 18:45:00	50,07374572753906	15,803414344787598	16,52696990966797	19,218420028686523	396,94970703125	395,9339599609375	399,9390563964844	397,6075744628906	230,51730346679688	228,22776794433594	229,9322967529297	229,5591278076172	0,8022249937057495	2773,9124298095703	3336,956739425659	3335,308074951172	9446,17748260498	164698134	164698136	56256495	51531870	56909792
0	-240	06-24-2026 19:00:00	50,172401428222656	14,922858238220215	16,01997184753418	20,37859535217285	396,18670654296875	395,32574462890625	399,3558044433594	396,9560852050781	230,1923370361328	227,78701782226563	229,5691375732422	229,18284606933594	0,8262270092964172	2645,2603340148926	3236,7467880249023	3798,405408859253	9680,412292480469	164700559	164700562	56257214	51532723	56910645
0	-240	06-24-2026 19:15:00	49,9908561706543	14,582088470458984	15,6226167678833	18,29114532470703	395,6236572265625	394,74578857421875	398,6275329589844	396,3323059082031	229,7578887939453	227,48545837402344	229,22486877441406	228,7808380126953	0,8119289875030518	2600,2039909362793	3160,4435443878174	3201,8978595733643	8962,545394897461	164703083	164703085	56258012	51533495	56911598
